Record_ID,Financial_Year,Date_of_Fund_Release,State,District,Department,Scheme_Name,Scheme_Code,Fund_Source,Implementing_Agency,Sanctioned_Amount_Lakhs,Fund_Released_Lakhs,Fund_Utilized_Lakhs,Utilization_Percent,Physical_Target_Units,Physical_Achievement_Units,Beneficiaries_Target,Beneficiaries_Covered,Status,Audit_Remarks,Nodal_Officer_Contact
GFU00729,2022-23,2021-10-17,Gujarat,Rajkot,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),Urban Local Body (ULB),76.22,46.16,0.0,0.0,411,0.0,1676,0.0,Not Started,,Manoj Kumar - Assistant Engineer - manoj.kumar@nic.in
GFU00445,2022-23,2023-03-14,Rajasthan,Ajmer,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),State Nodal Agency,256.93,247.73,236.89,95.62,458,456.0,985,985.0,Completed,No remarks recorded,Lakshmi Das - District Collector Office - lakshmi.das@nic.in
GFU00504,2024-25,2023-02-28,Gujarat, Rajkot,Ministry of Rural Development,Pradhan Mantri Awas Yojana - Gramin,PMAY-G,Centrally Sponsored (60:40),Gram Panchayat,241.83,222.15,116.63,52.5,108,84.0,4297,3359.0,Delayed,Delay due to - contractor mobilisation issue,Ashok Naik - District Programme Coordinator - ashok.naik@nic.in
GFU00496,2024-25,2023-07-07,Madhya Pradesh, Jabalpur,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),State Nodal Agency,458.62,249.02,229.95,92.34,362,360.0,2030,,Completed,Awaiting third-party audit clearance,Pooja Sharma - District Programme Coordinator - pooja.sharma@nic.in
GFU00034,2024-25,2024-06-13,Gujarat,Vadodara,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,268.44,245.83,236.84,96.34,78,57.0,1631,1087.0,Delayed,Utilization certificate submitted and verified,Sunita Patel - Block Development Officer - sunita.patel@nic.in
GFU00010,2024-25,2022-07-06,Bihar,Patna,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,Gram Panchayat,730.36,376.3,357.82,95.09,336,336.0,4376,4212.0,Completed,,Lakshmi Mishra - District Collector Office - lakshmi.mishra@nic.in
GFU00689,2023-24,2021-11-11,Kerala,Thiruvananthapuram,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),Urban Local Body (ULB),326.42,216.11,125.45,58.05,196,29.0,2775,416.0,Ongoing,  No remarks recorded  ,Meera Verma - District Collector Office - meera.verma@nic.in
GFU00161,2024-25,2022-02-09,Kerala,Thrissur,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),State Nodal Agency,361.63,313.29,,,223,50.0,3938,847.0,Ongoing,Beneficiary list under revision,Deepa Patel - Scheme Nodal Officer - deepa.patel@nic.in
GFU00286,2024-25,2021-08-03,Gujarat,Surat,Ministry of Agriculture & Farmers Welfare,Pradhan Mantri Fasal Bima Yojana,PMFBY,Central Sector,State Nodal Agency,152.94,85.41,0.0,0.0,300,0.0,3911,0.0,Not Started,Material procurement in progress,Arvind Das - District Programme Coordinator - arvind.das@nic.in
GFU00296,2023-24,2022-04-04,Gujarat,bhavnagar,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),Gram Panchayat,651.95,566.58,381.63,67.36,155,89.0,901,499.0,Delayed,  Material procurement in progress  ,Kavita Verma - Assistant Engineer - kavita.verma@nic.in
GFU00617,2023-24,2021-11-03,Gujarat,Rajkot,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),State Nodal Agency,514.44,479.61,430.9,89.84,269,268.0,3974,3976.0,Completed,Delay due to - heavy monsoon rainfall,Sanjay Sharma - District Collector Office - sanjay.sharma@nic.in
GFU00825,2021-22,2021-12-14,Kerala,kollam,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,133.79,100.01,98.22,98.21,89,88.0,4549,4435.0,Completed,,Arvind Verma - Scheme Nodal Officer - arvind.verma@nic.in
GFU00626,2024-25,2022-04-11,Bihar, Gaya,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),NGO / Partner Organisation,294.46,198.88,177.06,89.03,245,244.0,233,225.0,Completed,Beneficiary list under revision,Kavita Yadav - Block Development Officer - kavita.yadav@nic.in
GFU00278,2023-24,2023-01-08,Madhya Pradesh,Jabalpur ,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,District Panchayat / Zilla Parishad,646.98,366.29,0.0,0.0,256,0.0,4083,0.0,Not Started,Fund utilization certificate pending,Kavita Rao - Scheme Nodal Officer - kavita.rao@nic.in
GFU00905,2022-23,2021-11-05,Bihar,Darbhanga,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),State Nodal Agency,479.48,411.32,401.8,97.69,183,172.0,4124,3832.0,Ongoing,Awaiting third-party audit clearance,Sanjay Rao - Scheme Nodal Officer - sanjay.rao@nic.in
GFU00604,2024-25,2024-09-23,Gujarat,Surat,Ministry of Agriculture & Farmers Welfare,Pradhan Mantri Fasal Bima Yojana,PMFBY,Central Sector,District Panchayat / Zilla Parishad,59.61,52.09,48.58,93.26,275,274.0,4818,4504.0,Completed,Delay due to - contractor mobilisation issue,Deepa Kumar - Block Development Officer - deepa.kumar@nic.in
GFU00485,2024-25,2024-04-02,Bihar, Patna,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),NGO / Partner Organisation,570.38,371.87,355.83,95.69,473,188.0,4665,1707.0,Delayed,Delay due to - contractor mobilisation issue,Lakshmi Nair - Block Development Officer - lakshmi.nair@nic.in
GFU00497,2024-25,2022-12-30,Rajasthan, Jodhpur,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),Urban Local Body (ULB),778.68,485.65,289.66,59.64,179,177.0,3909,3912.0,Delayed,Beneficiary list under revision,Sunita Singh - District Collector Office - sunita.singh@nic.in
GFU00183,2022-23,2024-12-04,Gujarat,Ahmedabad,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),State Nodal Agency,754.49,378.35,371.91,98.3,265,263.0,1309,1309.0,Completed,  Delay due to - land acquisition dispute  ,Deepa Iyer - Scheme Nodal Officer - deepa.iyer@nic.in
GFU00828,2022-23,2024-03-10,West Bengal,Howrah,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),NGO / Partner Organisation,346.8,207.24,202.87,97.89,370,47.0,908,106.0,Ongoing,No remarks recorded,Rakesh Verma - Assistant Engineer - rakesh.verma@nic.in
GFU00952,2023-24,2021-08-18,Uttar Pradesh,Kanpur,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),State Nodal Agency,489.09,293.84,267.7,91.1,499,497.0,4313,4080.0,Completed,  Delay due to - heavy monsoon rainfall  ,Sunita Sharma - Assistant Engineer - sunita.sharma@nic.in
GFU00685,2023-24,2023-08-31,Uttar Pradesh,Kanpur,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,184.97,146.13,134.75,92.21,309,307.0,3085,3092.0,Completed,Awaiting third-party audit clearance,Sanjay Verma - Assistant Engineer - sanjay.verma@nic.in
GFU00745,2022-23,2023-02-04,Bihar,Muzaffarpur ,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),Gram Panchayat,385.17,215.24,211.82,98.41,109,109.0,517,523.0,Completed,  No remarks recorded  ,Sunita Mishra - Assistant Engineer - sunita.mishra@nic.in
GFU00967,2023-24,2024-01-31,Maharashtra,Nashik,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,615.35,599.77,568.11,94.72,496,356.0,4785,3416.0,Ongoing,Beneficiary list under revision,Ganesh Iyer - District Collector Office - ganesh.iyer@nic.in
GFU00037,2021-22,2021-06-20,Uttar Pradesh,Meerut,Ministry of Rural Development,Pradhan Mantri Awas Yojana - Gramin,PMAY-G,Centrally Sponsored (60:40),Gram Panchayat,166.07,128.12,111.93,87.36,230,3.0,753,10.0,Ongoing,Awaiting third-party audit clearance,Sanjay Das - District Programme Coordinator - sanjay.das@nic.in
GFU00157,2023-24,2024-08-19,Kerala,Kozhikode,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,407.76,287.64,214.08,74.43,284,145.0,4994,2358.0,Delayed,Beneficiary list under revision,Lakshmi Kumar - Scheme Nodal Officer - lakshmi.kumar@nic.in
GFU00003,2022-23,2024-08-26,Gujarat,Ahmedabad ,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,Gram Panchayat,358.01,253.96,,,190,,1915,0.0,Not Started,Awaiting third-party audit clearance,Kavita Yadav - Assistant Engineer - kavita.yadav@nic.in
GFU00755,2023-24,2025-03-15,Madhya Pradesh,Bhopal,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),Gram Panchayat,153.69,116.9,0.0,0.0,285,0.0,2694,0.0,Not Started,  Delay due to - contractor mobilisation issue  ,Deepa Reddy - District Collector Office - deepa.reddy@nic.in
GFU00509,2022-23,2021-04-16,Kerala,Kochi,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),Urban Local Body (ULB),759.4,615.3,209.27,34.01,123,17.0,4263,589.0,Delayed,Work completed as per schedule,Sunita Iyer - District Programme Coordinator - sunita.iyer@nic.in
GFU00498,2024-25,2023-10-21,Karnataka,Mysuru ,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,385.41,358.5,206.05,57.48,435,298.0,4670,2945.0,Delayed,Fund utilization certificate pending,Deepa Singh - Block Development Officer - deepa.singh@nic.in
GFU00309,2021-22,2023-01-26,West Bengal,Asansol,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),State Nodal Agency,747.62,536.2,319.88,59.66,208,154.0,579,427.0,Delayed,Beneficiary list under revision,Lakshmi Naik - Block Development Officer - lakshmi.naik@nic.in
GFU00290,2021-22,2024-06-14,Bihar,patna,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,430.02,349.07,285.48,81.78,377,334.0,4866,4482.0,Delayed,Work completed as per schedule,Deepa Kumar - Block Development Officer - deepa.kumar@nic.in
GFU00561,2024-25,2022-06-21,Maharashtra,Pune ,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),State Nodal Agency,609.85,405.98,144.8,35.67,483,434.0,4146,3664.0,Ongoing,Work completed as per schedule,Ramesh Reddy - Assistant Engineer - ramesh.reddy@nic.in
GFU00415,2024-25,2023-08-25,Bihar,Muzaffarpur,Ministry of Agriculture & Farmers Welfare,Pradhan Mantri Fasal Bima Yojana,PMFBY,Central Sector,NGO / Partner Organisation,615.34,420.23,398.47,94.82,171,169.0,3155,2978.0,Completed,Delay due to - contractor mobilisation issue,Ganesh Rao - District Collector Office - ganesh.rao@nic.in
GFU00422,2021-22,2022-02-07,Gujarat,Surat,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),Urban Local Body (ULB),366.24,290.72,259.65,89.31,209,208.0,2751,2478.0,Completed,,Sunita Sharma - Block Development Officer - sunita.sharma@nic.in
GFU00142,2021-22,2025-03-21,Rajasthan, Udaipur,Ministry of Rural Development,Pradhan Mantri Awas Yojana - Gramin,PMAY-G,Centrally Sponsored (60:40),Urban Local Body (ULB),626.42,328.34,326.19,99.35,203,202.0,4096,3859.0,Completed,Utilization certificate submitted and verified,Vinod Reddy - Assistant Engineer - vinod.reddy@nic.in
GFU00224,2024-25,2023-11-06,Karnataka, Mangaluru,Ministry of Agriculture & Farmers Welfare,Pradhan Mantri Fasal Bima Yojana,PMFBY,Central Sector,Gram Panchayat,165.72,117.45,106.26,90.47,461,449.0,848,,Ongoing,Delay due to - heavy monsoon rainfall,Sanjay Naik - Block Development Officer - sanjay.naik@nic.in
GFU00865,2022-23,2023-05-23,Gujarat, Bhavnagar,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,Gram Panchayat,120.4,89.41,44.18,49.41,382,88.0,3523,787.0,Ongoing,Delay due to - contractor mobilisation issue,Arvind Naik - District Collector Office - arvind.naik@nic.in
GFU00184,2022-23,2021-08-06,Karnataka, Hubballi,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),Gram Panchayat,401.54,223.77,195.2,87.23,111,111.0,3282,2986.0,Completed,  Awaiting third-party audit clearance  ,Pooja Chatterjee - Block Development Officer - pooja.chatterjee@nic.in
GFU00844,2023-24,2023-11-27,Madhya Pradesh,Jabalpur ,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,210.23,187.96,,,482,0.0,4895,0.0,Not Started,  No remarks recorded  ,Meera Patel - Assistant Engineer - meera.patel@nic.in
GFU00938,2022-23,2021-06-10,Gujarat,Bhavnagar,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,249.04,146.1,0.0,0.0,324,0.0,1289,,Not Started,Delay due to - heavy monsoon rainfall,Ramesh Nair - Scheme Nodal Officer - ramesh.nair@nic.in
GFU00921,2021-22,2024-11-20,Maharashtra,Nagpur ,Ministry of Agriculture & Farmers Welfare,Pradhan Mantri Fasal Bima Yojana,PMFBY,Central Sector,Urban Local Body (ULB),372.79,257.26,220.35,85.65,104,102.0,4617,4618.0,Completed,No remarks recorded,Sunita Reddy - Block Development Officer - sunita.reddy@nic.in
GFU00673,2023-24,2024-12-23,Madhya Pradesh,Jabalpur,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),Urban Local Body (ULB),634.39,486.95,355.61,73.03,169,161.0,4149,3583.0,Ongoing,Delay due to - land acquisition dispute,Pooja Iyer - Block Development Officer - pooja.iyer@nic.in
GFU00849,2022-23,2024-10-04,Uttar Pradesh,Varanasi,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,Gram Panchayat,460.44,254.71,224.82,88.27,55,53.0,3961,3768.0,Completed,Delay due to - land acquisition dispute,Vinod Iyer - Block Development Officer - vinod.iyer@nic.in
GFU00512,2023-24,2022-07-11,Uttar Pradesh,Varanasi,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),State Nodal Agency,402.15,217.28,,,372,228.0,370,208.0,Ongoing,Work completed as per schedule,Ashok Singh - Scheme Nodal Officer - ashok.singh@nic.in
GFU00913,2022-23,2022-07-15,Karnataka,Mysuru,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),Urban Local Body (ULB),252.18,168.64,128.41,76.14,303,8.0,703,19.0,Delayed,Delay due to - heavy monsoon rainfall,Pooja Nair - District Collector Office - pooja.nair@nic.in
GFU00732,2021-22,2022-08-12,Tamil Nadu,Madurai,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),Gram Panchayat,633.83,543.19,0.0,0.0,126,0.0,1456,0.0,Not Started,Utilization certificate submitted and verified,Pooja Mishra - Block Development Officer - pooja.mishra@nic.in
GFU00612,2023-24,2022-12-03,Gujarat, Bhavnagar,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),Urban Local Body (ULB),67.31,38.56,0.0,0.0,365,0.0,1623,0.0,Not Started,Beneficiary list under revision,Meera Nair - District Collector Office - meera.nair@nic.in
GFU00893,2022-23,2021-10-12,Rajasthan,Kota,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),State Nodal Agency,543.23,362.5,322.43,88.95,252,252.0,4972,4819.0,Completed,  Delay due to - contractor mobilisation issue  ,Arvind Iyer - District Collector Office - arvind.iyer@nic.in
GFU00748,2023-24,2021-11-28,Maharashtra,Nagpur,Ministry of Rural Development,Pradhan Mantri Awas Yojana - Gramin,PMAY-G,Centrally Sponsored (60:40),Gram Panchayat,606.74,406.58,0.0,0.0,434,0.0,3437,0.0,Not Started,,Vinod Iyer - Scheme Nodal Officer - vinod.iyer@nic.in
GFU00942,2024-25,2024-02-29,Bihar,muzaffarpur,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),Gram Panchayat,666.32,417.37,,,470,0.0,1238,0.0,Not Started,Utilization certificate submitted and verified,Lakshmi Kumar - Scheme Nodal Officer - lakshmi.kumar@nic.in
GFU00118,2023-24,2023-09-04,Bihar,Patna,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),Gram Panchayat,587.39,325.13,297.41,91.47,231,230.0,1181,1095.0,Completed,Awaiting third-party audit clearance,Rakesh Singh - Scheme Nodal Officer - rakesh.singh@nic.in
GFU00854,2022-23,2023-02-28,Karnataka,Mysuru,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),State Nodal Agency,789.05,703.26,525.68,74.75,279,88.0,3065,,Ongoing,Awaiting third-party audit clearance,Anjali Chatterjee - Assistant Engineer - anjali.chatterjee@nic.in
GFU00002,2024-25,2022-08-08,Maharashtra,nashik,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),Gram Panchayat,605.32,505.14,316.94,62.74,379,349.0,3038,2674.0,Ongoing,Fund utilization certificate pending,Pooja Chatterjee - District Programme Coordinator - pooja.chatterjee@nic.in
GFU00114,2021-22,2024-09-06,Gujarat, Vadodara,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),Urban Local Body (ULB),124.67,123.43,0.0,0.0,35,0.0,2122,0.0,Not Started,Delay due to - heavy monsoon rainfall,Ganesh Yadav - District Collector Office - ganesh.yadav@nic.in
GFU00955,2023-24,2024-05-15,West Bengal,Siliguri,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),Gram Panchayat,74.61,47.43,37.74,79.57,204,139.0,1807,1228.0,Ongoing,Beneficiary list under revision,Deepa Rao - Scheme Nodal Officer - deepa.rao@nic.in
GFU00687,2024-25,2023-05-16,Gujarat,Vadodara,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,270.75,262.85,0.0,0.0,393,0.0,2582,0.0,Not Started,Material procurement in progress,Ganesh Verma - District Programme Coordinator - ganesh.verma@nic.in
GFU00766,2023-24,2022-11-26,Bihar,Darbhanga,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,District Panchayat / Zilla Parishad,54.07,29.65,29.62,99.9,120,120.0,2766,2754.0,Completed,  Fund utilization certificate pending  ,Lakshmi Rao - District Programme Coordinator - lakshmi.rao@nic.in
GFU00166,2024-25,2021-07-08,Bihar,Bhagalpur,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,609.88,514.33,230.29,44.77,34,4.0,4405,495.0,Ongoing,  Delay due to - heavy monsoon rainfall  ,Sunita Singh - Block Development Officer - sunita.singh@nic.in
GFU00185,2024-25,2024-01-13,West Bengal,Asansol,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),NGO / Partner Organisation,322.64,314.2,205.36,65.36,55,31.0,2552,1429.0,Ongoing,Material procurement in progress,Vinod Yadav - Scheme Nodal Officer - vinod.yadav@nic.in
GFU00678,2022-23,2024-06-27,Bihar,Bhagalpur,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),Gram Panchayat,631.4,369.29,325.55,88.16,343,341.0,2357,2290.0,Completed,Awaiting third-party audit clearance,Sanjay Iyer - District Collector Office - sanjay.iyer@nic.in
GFU00373,2021-22,2022-04-07,West Bengal,Asansol,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,388.19,262.99,120.85,45.95,264,249.0,1688,1467.0,Ongoing,Fund utilization certificate pending,Rakesh Chatterjee - Block Development Officer - rakesh.chatterjee@nic.in
GFU00275,2023-24,2024-02-28,Rajasthan,Ajmer,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),Urban Local Body (ULB),149.5,84.09,81.3,96.68,494,492.0,3613,3614.0,Completed,  Delay due to - land acquisition dispute  ,Manoj Kumar - Scheme Nodal Officer - manoj.kumar@nic.in
GFU00705,2022-23,2024-04-04,Tamil Nadu,Madurai,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),NGO / Partner Organisation,795.06,705.86,632.42,89.6,403,402.0,3704,3712.0,Completed,Material procurement in progress,Vinod Chatterjee - Scheme Nodal Officer - vinod.chatterjee@nic.in
